H,S,V,Cor
12,225,150,Laranja
12,225,165,Laranja
12,225,180,Laranja
12,225,195,Laranja
12,225,210,Laranja
12,225,225,Laranja
12,225,240,Laranja
12,225,255,Laranja
12,240,0,Preto
12,240,15,Preto
12,240,30,Preto
12,240,45,Marrom
12,240,60,Marrom
12,240,75,Marrom
12,240,90,Marrom
12,240,105,Marrom
12,240,120,Marrom
12,240,135,Laranja
12,240,150,Laranja
12,240,165,Laranja
12,240,180,Laranja
12,240,195,Laranja
12,240,210,Laranja
12,240,225,Laranja
12,240,240,Laranja
12,240,255,Laranja
12,255,0,Preto
12,255,15,Preto
12,255,30,Preto
12,255,45,Marrom
12,255,60,Marrom
12,255,75,Marrom
12,255,90,Marrom
12,255,105,Marrom
12,255,120,Marrom
12,255,135,Laranja
12,255,150,Laranja
12,255,165,Laranja
12,255,180,Laranja
12,255,195,Laranja
12,255,210,Laranja
12,255,225,Laranja
12,255,240,Laranja
12,255,255,Laranja
16,0,0,Preto
16,0,15,Preto
16,0,30,Preto
16,0,45,Cinza
16,0,60,Cinza
16,0,75,Cinza
16,0,90,Cinza
16,0,105,Cinza
16,0,120,Cinza
16,0,135,Cinza
16,0,150,Cinza
16,0,165,Cinza
16,0,180,Cinza
16,0,195,Cinza
16,0,210,Branco
16,0,225,Branco
16,0,240,Branco
16,0,255,Branco
16,15,0,Preto
16,15,15,Preto
16,15,30,Preto
16,15,45,Cinza
16,15,60,Cinza
16,15,75,Cinza
16,15,90,Cinza
16,15,105,Cinza
16,15,120,Cinza
16,15,135,Cinza
16,15,150,Cinza
16,15,165,Cinza
16,15,180,Cinza
16,15,195,Cinza
16,15,210,Branco
16,15,225,Branco
16,15,240,Branco
16,15,255,Branco
16,30,0,Preto
16,30,15,Preto
16,30,30,Preto
16,30,45,Cinza
16,30,60,Cinza
16,30,75,Cinza
16,30,90,Cinza
16,30,105,Cinza
16,30,120,Cinza
16,30,135,Cinza
16,30,150,Cinza
16,30,165,Cinza
16,30,180,Cinza
16,30,195,Cinza
16,30,210,Branco
16,30,225,Branco
16,30,240,Branco
16,30,255,Branco
16,45,0,Preto
16,45,15,Preto
16,45,30,Preto
16,45,45,Cinza
16,45,60,Cinza
16,45,75,Cinza
16,45,90,Cinza
16,45,105,Cinza
16,45,120,Cinza
16,45,135,Cinza
16,45,150,Cinza
16,45,165,Cinza
16,45,180,Cinza
16,45,195,Cinza
16,45,210,Laranja
16,45,225,Laranja
16,45,240,Laranja
16,45,255,Laranja
16,60,0,Preto
16,60,15,Preto
16,60,30,Preto
16,60,45,Marrom
16,60,60,Marrom
16,60,75,Marrom
16,60,90,Marrom
16,60,105,Marrom
16,60,120,Marrom
16,60,135,Laranja
16,60,150,Laranja
16,60,165,Laranja
16,60,180,Laranja
16,60,195,Laranja
16,60,210,Laranja
16,60,225,Laranja
16,60,240,Laranja
16,60,255,Laranja
16,75,0,Preto
16,75,15,Preto
16,75,30,Preto
16,75,45,Marrom
16,75,60,Marrom
16,75,75,Marrom
16,75,90,Marrom
16,75,105,Marrom
16,75,120,Marrom
16,75,135,Laranja
16,75,150,Laranja
16,75,165,Laranja
16,75,180,Laranja
16,75,195,Laranja
16,75,210,Laranja
16,75,225,Laranja
16,75,240,Laranja
16,75,255,Laranja
16,90,0,Preto
16,90,15,Preto
16,90,30,Preto
16,90,45,Marrom
16,90,60,Marrom
16,90,75,Marrom
16,90,90,Marrom
16,90,105,Marrom
16,90,120,Marrom
16,90,135,Laranja
16,90,150,Laranja
16,90,165,Laranja
16,90,180,Laranja
16,90,195,Laranja
16,90,210,Laranja
16,90,225,Laranja
16,90,240,Laranja
16,90,255,Laranja
16,105,0,Preto
16,105,15,Preto
16,105,30,Preto
16,105,45,Marrom
16,105,60,Marrom
16,105,75,Marrom
16,105,90,Marrom
16,105,105,Marrom
16,105,120,Marrom
16,105,135,Laranja
16,105,150,Laranja
16,105,165,Laranja
16,105,180,Laranja
16,105,195,Laranja
16,105,210,Laranja
16,105,225,Laranja
16,105,240,Laranja
16,105,255,Laranja
16,120,0,Preto
16,120,15,Preto
16,120,30,Preto
16,120,45,Marrom
16,120,60,Marrom
16,120,75,Marrom
16,120,90,Marrom
16,120,105,Marrom
16,120,120,Marrom
16,120,135,Laranja
16,120,150,Laranja
16,120,165,Laranja
16,120,180,Laranja
16,120,195,Laranja
16,120,210,Laranja
16,120,225,Laranja
16,120,240,Laranja
16,120,255,Laranja
16,135,0,Preto
16,135,15,Preto
16,135,30,Preto
16,135,45,Marrom
16,135,60,Marrom
16,135,75,Marrom
16,135,90,Marrom
16,135,105,Marrom
16,135,120,Marrom
16,135,135,Laranja
16,135,150,Laranja
16,135,165,Laranja
16,135,180,Laranja
16,135,195,Laranja
16,135,210,Laranja
16,135,225,Laranja
16,135,240,Laranja
16,135,255,Laranja
16,150,0,Preto
16,150,15,Preto
16,150,30,Preto
16,150,45,Marrom
16,150,60,Marrom
16,150,75,Marrom
16,150,90,Marrom
16,150,105,Marrom
16,150,120,Marrom
16,150,135,Laranja
16,150,150,Laranja
16,150,165,Laranja
16,150,180,Laranja
16,150,195,Laranja
16,150,210,Laranja
16,150,225,Laranja
16,150,240,Laranja
16,150,255,Laranja
16,165,0,Preto
16,165,15,Preto
16,165,30,Preto
16,165,45,Marrom
16,165,60,Marrom
16,165,75,Marrom
16,165,90,Marrom
16,165,105,Marrom
16,165,120,Marrom
16,165,135,Laranja
16,165,150,Laranja
16,165,165,Laranja
16,165,180,Laranja
16,165,195,Laranja
16,165,210,Laranja
16,165,225,Laranja
16,165,240,Laranja
16,165,255,Laranja
16,180,0,Preto
16,180,15,Preto
16,180,30,Preto
16,180,45,Marrom
16,180,60,Marrom
16,180,75,Marrom
16,180,90,Marrom
16,180,105,Marrom
16,180,120,Marrom
16,180,135,Laranja
16,180,150,Laranja
16,180,165,Laranja
16,180,180,Laranja
16,180,195,Laranja
16,180,210,Laranja
16,180,225,Laranja
16,180,240,Laranja
16,180,255,Laranja
16,195,0,Preto
16,195,15,Preto
16,195,30,Preto
16,195,45,Marrom
16,195,60,Marrom
16,195,75,Marrom
16,195,90,Marrom
16,195,105,Marrom
16,195,120,Marrom
16,195,135,Laranja
16,195,150,Laranja
16,195,165,Laranja
16,195,180,Laranja
16,195,195,Laranja
16,195,210,Laranja
16,195,225,Laranja
16,195,240,Laranja
16,195,255,Laranja
16,210,0,Preto
16,210,15,Preto
16,210,30,Preto
16,210,45,Marrom
16,210,60,Marrom
16,210,75,Marrom
16,210,90,Marrom
16,210,105,Marrom
16,210,120,Marrom
16,210,135,Laranja
16,210,150,Laranja
16,210,165,Laranja
16,210,180,Laranja
16,210,195,Laranja
16,210,210,Laranja
16,210,225,Laranja
16,210,240,Laranja
16,210,255,Laranja
16,225,0,Preto
16,225,15,Preto
16,225,30,Preto
16,225,45,Marrom
16,225,60,Marrom
16,225,75,Marrom
16,225,90,Marrom
16,225,105,Marrom
16,225,120,Marrom
16,225,135,Laranja
16,225,150,Laranja
16,225,165,Laranja
16,225,180,Laranja
16,225,195,Laranja
16,225,210,Laranja
16,225,225,Laranja
16,225,240,Laranja
16,225,255,Laranja
16,240,0,Preto
16,240,15,Preto
16,240,30,Preto
16,240,45,Marrom
16,240,60,Marrom
16,240,75,Marrom
16,240,90,Marrom
16,240,105,Marrom
16,240,120,Marrom
16,240,135,Laranja
16,240,150,Laranja
16,240,165,Laranja
16,240,180,Laranja
16,240,195,Laranja
16,240,210,Laranja
16,240,225,Laranja
16,240,240,Laranja
16,240,255,Laranja
16,255,0,Preto
16,255,15,Preto
16,255,30,Preto
16,255,45,Marrom
16,255,60,Marrom
16,255,75,Marrom
16,255,90,Marrom
16,255,105,Marrom
16,255,120,Marrom
16,255,135,Laranja
16,255,150,Laranja
16,255,165,Laranja
16,255,180,Laranja
16,255,195,Laranja
16,255,210,Laranja
16,255,225,Laranja
16,255,240,Laranja
16,255,255,Laranja
20,0,0,Preto
20,0,15,Preto
20,0,30,Preto
20,0,45,Cinza
20,0,60,Cinza
20,0,75,Cinza
20,0,90,Cinza
20,0,105,Cinza
20,0,120,Cinza
20,0,135,Cinza
20,0,150,Cinza
20,0,165,Cinza
20,0,180,Cinza
20,0,195,Cinza
20,0,210,Branco
20,0,225,Branco
20,0,240,Branco
20,0,255,Branco
20,15,0,Preto
20,15,15,Preto
20,15,30,Preto
20,15,45,Cinza
20,15,60,Cinza
20,15,75,Cinza
20,15,90,Cinza
20,15,105,Cinza
20,15,120,Cinza
20,15,135,Cinza
20,15,150,Cinza
20,15,165,Cinza
20,15,180,Cinza
20,15,195,Cinza
20,15,210,Branco
20,15,225,Branco
20,15,240,Branco
20,15,255,Branco
20,30,0,Preto
20,30,15,Preto
20,30,30,Preto
20,30,45,Cinza
20,30,60,Cinza
20,30,75,Cinza
20,30,90,Cinza
20,30,105,Cinza
20,30,120,Cinza
20,30,135,Cinza
20,30,150,Cinza
20,30,165,Cinza
20,30,180,Cinza
20,30,195,Cinza
20,30,210,Branco
20,30,225,Branco
20,30,240,Branco
20,30,255,Branco
20,45,0,Preto
20,45,15,Preto
20,45,30,Preto
20,45,45,Cinza
20,45,60,Cinza
20,45,75,Cinza
20,45,90,Cinza
20,45,105,Cinza
20,45,120,Cinza
20,45,135,Cinza
20,45,150,Cinza
20,45,165,Cinza
20,45,180,Cinza
20,45,195,Cinza
20,45,210,Laranja
20,45,225,Laranja
20,45,240,Laranja
20,45,255,Laranja
20,60,0,Preto
20,60,15,Preto
20,60,30,Preto
20,60,45,Marrom
20,60,60,Marrom
20,60,75,Marrom
20,60,90,Marrom
20,60,105,Marrom
20,60,120,Marrom
20,60,135,Laranja
20,60,150,Laranja
20,60,165,Laranja
20,60,180,Laranja
20,60,195,Laranja
20,60,210,Laranja
20,60,225,Laranja
20,60,240,Laranja
20,60,255,Laranja
20,75,0,Preto
20,75,15,Preto
20,75,30,Preto
20,75,45,Marrom
20,75,60,Marrom
20,75,75,Marrom
20,75,90,Marrom
20,75,105,Marrom
20,75,120,Marrom
20,75,135,Laranja
20,75,150,Laranja
20,75,165,Laranja
20,75,180,Laranja
20,75,195,Laranja
20,75,210,Laranja
20,75,225,Laranja
20,75,240,Laranja
20,75,255,Laranja
20,90,0,Preto
20,90,15,Preto
20,90,30,Preto
20,90,45,Marrom
20,90,60,Marrom
20,90,75,Marrom
20,90,90,Marrom
20,90,105,Marrom
20,90,120,Marrom
20,90,135,Laranja
20,90,150,Laranja
20,90,165,Laranja
20,90,180,Laranja
20,90,195,Laranja
20,90,210,Laranja
20,90,225,Laranja
20,90,240,Laranja
20,90,255,Laranja
20,105,0,Preto
20,105,15,Preto
20,105,30,Preto
20,105,45,Marrom
20,105,60,Marrom
20,105,75,Marrom
20,105,90,Marrom
20,105,105,Marrom
20,105,120,Marrom
20,105,135,Laranja
20,105,150,Laranja
20,105,165,Laranja
20,105,180,Laranja
20,105,195,Laranja
20,105,210,Laranja
20,105,225,Laranja
20,105,240,Laranja
20,105,255,Laranja
20,120,0,Preto
20,120,15,Preto
20,120,30,Preto
20,120,45,Marrom
20,120,60,Marrom
20,120,75,Marrom
20,120,90,Marrom
20,120,105,Marrom
20,120,120,Marrom
20,120,135,Laranja
20,120,150,Laranja
20,120,165,Laranja
20,120,180,Laranja
20,120,195,Laranja
20,120,210,Laranja
20,120,225,Laranja
20,120,240,Laranja
20,120,255,Laranja
20,135,0,Preto
20,135,15,Preto
20,135,30,Preto
20,135,45,Marrom
20,135,60,Marrom
20,135,75,Marrom
20,135,90,Marrom
20,135,105,Marrom
20,135,120,Marrom
20,135,135,Laranja
20,135,150,Laranja
20,135,165,Laranja
20,135,180,Laranja
20,135,195,Laranja
20,135,210,Laranja
20,135,225,Laranja
20,135,240,Laranja
20,135,255,Laranja
20,150,0,Preto
20,150,15,Preto
20,150,30,Preto
20,150,45,Marrom
20,150,60,Marrom
20,150,75,Marrom
20,150,90,Marrom
20,150,105,Marrom
20,150,120,Marrom
20,150,135,Laranja
20,150,150,Laranja
20,150,165,Laranja
20,150,180,Laranja
20,150,195,Laranja
20,150,210,Laranja
20,150,225,Laranja
20,150,240,Laranja
20,150,255,Laranja
20,165,0,Preto
20,165,15,Preto
20,165,30,Preto
20,165,45,Marrom
20,165,60,Marrom
20,165,75,Marrom
20,165,90,Marrom
20,165,105,Marrom
20,165,120,Marrom
20,165,135,Laranja
20,165,150,Laranja
20,165,165,Laranja
20,165,180,Laranja
20,165,195,Laranja
20,165,210,Laranja
20,165,225,Laranja
20,165,240,Laranja
20,165,255,Laranja
20,180,0,Preto
20,180,15,Preto
20,180,30,Preto
20,180,45,Marrom
20,180,60,Marrom
20,180,75,Marrom
20,180,90,Marrom
20,180,105,Marrom
20,180,120,Marrom
20,180,135,Laranja
20,180,150,Laranja
20,180,165,Laranja
20,180,180,Laranja
20,180,195,Laranja
20,180,210,Laranja
20,180,225,Laranja
20,180,240,Laranja
20,180,255,Laranja
20,195,0,Preto
20,195,15,Preto
20,195,30,Preto
20,195,45,Marrom
20,195,60,Marrom
20,195,75,Marrom
20,195,90,Marrom
20,195,105,Marrom
20,195,120,Marrom
20,195,135,Laranja
20,195,150,Laranja
20,195,165,Laranja
20,195,180,Laranja
20,195,195,Laranja
20,195,210,Laranja
20,195,225,Laranja
20,195,240,Laranja
20,195,255,Laranja
20,210,0,Preto
20,210,15,Preto
20,210,30,Preto
20,210,45,Marrom
20,210,60,Marrom
20,210,75,Marrom
20,210,90,Marrom
20,210,105,Marrom
20,210,120,Marrom
20,210,135,Laranja
20,210,150,Laranja
20,210,165,Laranja
20,210,180,Laranja
20,210,195,Laranja
20,210,210,Laranja
20,210,225,Laranja
20,210,240,Laranja
20,210,255,Laranja
20,225,0,Preto
20,225,15,Preto
20,225,30,Preto
20,225,45,Marrom
20,225,60,Marrom
20,225,75,Marrom
20,225,90,Marrom
20,225,105,Marrom
20,225,120,Marrom
20,225,135,Laranja
20,225,150,Laranja
20,225,165,Laranja
20,225,180,Laranja
20,225,195,Laranja
20,225,210,Laranja
20,225,225,Laranja
20,225,240,Laranja
20,225,255,Laranja
20,240,0,Preto
20,240,15,Preto
20,240,30,Preto
20,240,45,Marrom
20,240,60,Marrom
20,240,75,Marrom
20,240,90,Marrom
20,240,105,Marrom
20,240,120,Marrom
20,240,135,Laranja
20,240,150,Laranja
20,240,165,Laranja
20,240,180,Laranja
20,240,195,Laranja
20,240,210,Laranja
20,240,225,Laranja
20,240,240,Laranja
20,240,255,Laranja
20,255,0,Preto
20,255,15,Preto
20,255,30,Preto
20,255,45,Marrom
20,255,60,Marrom
20,255,75,Marrom
20,255,90,Marrom
20,255,105,Marrom
20,255,120,Marrom
20,255,135,Laranja
20,255,150,Laranja
20,255,165,Laranja
20,255,180,Laranja
20,255,195,Laranja
20,255,210,Laranja
20,255,225,Laranja
20,255,240,Laranja
20,255,255,Laranja
24,0,0,Preto
24,0,15,Preto
24,0,30,Preto
24,0,45,Cinza
24,0,60,Cinza
24,0,75,Cinza
24,0,90,Cinza
24,0,105,Cinza
24,0,120,Cinza
24,0,135,Cinza
24,0,150,Cinza
24,0,165,Cinza
24,0,180,Cinza
24,0,195,Cinza
24,0,210,Branco
24,0,225,Branco
24,0,240,Branco
24,0,255,Branco
24,15,0,Preto
24,15,15,Preto
24,15,30,Preto
24,15,45,Cinza
24,15,60,Cinza
24,15,75,Cinza
24,15,90,Cinza
24,15,105,Cinza
24,15,120,Cinza
24,15,135,Cinza
24,15,150,Cinza
24,15,165,Cinza
24,15,180,Cinza
24,15,195,Cinza
24,15,210,Branco
24,15,225,Branco
24,15,240,Branco
24,15,255,Branco
24,30,0,Preto
24,30,15,Preto
24,30,30,Preto
24,30,45,Cinza
24,30,60,Cinza
24,30,75,Cinza
24,30,90,Cinza
24,30,105,Cinza
24,30,120,Cinza
24,30,135,Cinza
24,30,150,Cinza
24,30,165,Cinza
24,30,180,Cinza
24,30,195,Cinza
24,30,210,Branco
24,30,225,Branco
24,30,240,Branco
24,30,255,Branco
24,45,0,Preto
24,45,15,Preto
24,45,30,Preto
24,45,45,Cinza
24,45,60,Cinza
24,45,75,Cinza
24,45,90,Cinza
24,45,105,Cinza
24,45,120,Cinza
24,45,135,Cinza
24,45,150,Cinza
24,45,165,Cinza
24,45,180,Cinza
24,45,195,Cinza
24,45,210,Bege
24,45,225,Bege
24,45,240,Bege
24,45,255,Bege
24,60,0,Preto
24,60,15,Preto
24,60,30,Preto
24,60,45,Marrom
24,60,60,Marrom
24,60,75,Marrom
24,60,90,Marrom
24,60,105,Marrom
24,60,120,Amarelo
24,60,135,Amarelo
24,60,150,Amarelo
24,60,165,Amarelo
24,60,180,Amarelo
24,60,195,Bege
24,60,210,Bege
24,60,225,Bege
24,60,240,Bege
24,60,255,Bege
24,75,0,Preto
24,75,15,Preto
24,75,30,Preto
24,75,45,Marrom
24,75,60,Marrom
24,75,75,Marrom
24,75,90,Marrom
24,75,105,Marrom
24,75,120,Amarelo
24,75,135,Amarelo
24,75,150,Amarelo
24,75,165,Amarelo
24,75,180,Amarelo
24,75,195,Bege
24,75,210,Bege
24,75,225,Bege
24,75,240,Bege
24,75,255,Bege
24,90,0,Preto
24,90,15,Preto
24,90,30,Preto
24,90,45,Marrom
24,90,60,Marrom
24,90,75,Marrom
24,90,90,Marrom
24,90,105,Marrom
24,90,120,Amarelo
24,90,135,Amarelo
24,90,150,Amarelo
24,90,165,Amarelo
24,90,180,Amarelo
24,90,195,Bege
24,90,210,Bege
24,90,225,Bege
24,90,240,Bege
24,90,255,Bege
24,105,0,Preto
24,105,15,Preto
24,105,30,Preto
24,105,45,Marrom
24,105,60,Marrom
24,105,75,Marrom
24,105,90,Marrom
24,105,105,Marrom
24,105,120,Amarelo
24,105,135,Amarelo
24,105,150,Amarelo
24,105,165,Amarelo
24,105,180,Amarelo
24,105,195,Bege
24,105,210,Bege
24,105,225,Bege
24,105,240,Bege
24,105,255,Bege
24,120,0,Preto
24,120,15,Preto
24,120,30,Preto
24,120,45,Marrom
24,120,60,Marrom
24,120,75,Marrom
24,120,90,Marrom
24,120,105,Marrom
24,120,120,Amarelo
24,120,135,Amarelo
24,120,150,Amarelo
24,120,165,Amarelo
24,120,180,Amarelo
24,120,195,Amarelo
24,120,210,Amarelo
24,120,225,Amarelo
24,120,240,Amarelo
24,120,255,Amarelo
24,135,0,Preto
24,135,15,Preto
24,135,30,Preto
24,135,45,Marrom
24,135,60,Marrom
24,135,75,Marrom
24,135,90,Marrom
24,135,105,Marrom
24,135,120,Amarelo
24,135,135,Amarelo
24,135,150,Amarelo
24,135,165,Amarelo
24,135,180,Amarelo
24,135,195,Amarelo
24,135,210,Amarelo
24,135,225,Amarelo
24,135,240,Amarelo
24,135,255,Amarelo
24,150,0,Preto
24,150,15,Preto
24,150,30,Preto
24,150,45,Marrom
24,150,60,Marrom
24,150,75,Marrom
24,150,90,Marrom
24,150,105,Marrom
24,150,120,Amarelo
24,150,135,Amarelo
24,150,150,Amarelo
24,150,165,Amarelo
24,150,180,Amarelo
24,150,195,Amarelo
24,150,210,Amarelo
24,150,225,Amarelo
24,150,240,Amarelo
24,150,255,Amarelo
24,165,0,Preto
24,165,15,Preto
24,165,30,Preto
24,165,45,Marrom
24,165,60,Marrom
24,165,75,Marrom
24,165,90,Marrom
24,165,105,Marrom
24,165,120,Amarelo
24,165,135,Amarelo
24,165,150,Amarelo
24,165,165,Amarelo
24,165,180,Amarelo
24,165,195,Amarelo
24,165,210,Amarelo
24,165,225,Amarelo
24,165,240,Amarelo
24,165,255,Amarelo
24,180,0,Preto
24,180,15,Preto
24,180,30,Preto
24,180,45,Marrom
24,180,60,Marrom
24,180,75,Marrom
24,180,90,Marrom
24,180,105,Marrom
24,180,120,Amarelo
24,180,135,Amarelo
24,180,150,Amarelo
24,180,165,Amarelo
24,180,180,Amarelo
24,180,195,Amarelo
24,180,210,Amarelo
24,180,225,Amarelo
24,180,240,Amarelo
24,180,255,Amarelo
24,195,0,Preto
24,195,15,Preto
24,195,30,Preto
24,195,45,Marrom
24,195,60,Marrom
24,195,75,Marrom
24,195,90,Marrom
24,195,105,Marrom
24,195,120,Amarelo
24,195,135,Amarelo
24,195,150,Amarelo
24,195,165,Amarelo
24,195,180,Amarelo
24,195,195,Amarelo
24,195,210,Amarelo
24,195,225,Amarelo
24,195,240,Amarelo
24,195,255,Amarelo
24,210,0,Preto
24,210,15,Preto
24,210,30,Preto
24,210,45,Marrom
24,210,60,Marrom
24,210,75,Marrom
24,210,90,Marrom
24,210,105,Marrom
24,210,120,Amarelo
24,210,135,Amarelo
24,210,150,Amarelo
24,210,165,Amarelo
24,210,180,Amarelo
24,210,195,Amarelo
24,210,210,Amarelo
24,210,225,Amarelo
24,210,240,Amarelo
24,210,255,Amarelo
24,225,0,Preto
24,225,15,Preto
24,225,30,Preto
24,225,45,Marrom
24,225,60,Marrom
24,225,75,Marrom
24,225,90,Marrom
24,225,105,Marrom
24,225,120,Amarelo
24,225,135,Amarelo
24,225,150,Amarelo
24,225,165,Amarelo
24,225,180,Amarelo
24,225,195,Amarelo
24,225,210,Amarelo
24,225,225,Amarelo
24,225,240,Amarelo
24,225,255,Amarelo
24,240,0,Preto
24,240,15,Preto
24,240,30,Preto
24,240,45,Marrom
24,240,60,Marrom
24,240,75,Marrom
24,240,90,Marrom
24,240,105,Marrom
24,240,120,Amarelo
24,240,135,Amarelo
24,240,150,Amarelo
24,240,165,Amarelo
24,240,180,Amarelo
24,240,195,Amarelo
24,240,210,Amarelo
24,240,225,Amarelo
24,240,240,Amarelo
24,240,255,Amarelo
24,255,0,Preto
24,255,15,Preto
24,255,30,Preto
24,255,45,Marrom
24,255,60,Marrom
24,255,75,Marrom
24,255,90,Marrom
24,255,105,Marrom
24,255,120,Amarelo
24,255,135,Amarelo
24,255,150,Amarelo
24,255,165,Amarelo
24,255,180,Amarelo
24,255,195,Amarelo
24,255,210,Amarelo
24,255,225,Amarelo
24,255,240,Amarelo
24,255,255,Amarelo
28,0,0,Preto
28,0,15,Preto
28,0,30,Preto
28,0,45,Cinza
28,0,60,Cinza
28,0,75,Cinza
28,0,90,Cinza
28,0,105,Cinza
28,0,120,Cinza
28,0,135,Cinza
28,0,150,Cinza
28,0,165,Cinza
28,0,180,Cinza
28,0,195,Cinza
28,0,210,Branco
28,0,225,Branco
28,0,240,Branco
28,0,255,Branco
28,15,0,Preto
28,15,15,Preto
28,15,30,Preto
28,15,45,Cinza
28,15,60,Cinza
28,15,75,Cinza
28,15,90,Cinza
28,15,105,Cinza
28,15,120,Cinza
28,15,135,Cinza
28,15,150,Cinza
28,15,165,Cinza
28,15,180,Cinza
28,15,195,Cinza
28,15,210,Branco
28,15,225,Branco
28,15,240,Branco
28,15,255,Branco
28,30,0,Preto
28,30,15,Preto
28,30,30,Preto
28,30,45,Cinza
28,30,60,Cinza
28,30,75,Cinza
28,30,90,Cinza
28,30,105,Cinza
28,30,120,Cinza
28,30,135,Cinza
28,30,150,Cinza
28,30,165,Cinza
28,30,180,Cinza
28,30,195,Cinza
28,30,210,Branco
28,30,225,Branco
28,30,240,Branco
28,30,255,Branco
28,45,0,Preto
28,45,15,Preto
28,45,30,Preto
28,45,45,Cinza
28,45,60,Cinza
28,45,75,Cinza
28,45,90,Cinza
28,45,105,Cinza
28,45,120,Cinza
28,45,135,Cinza
28,45,150,Cinza
28,45,165,Cinza
28,45,180,Cinza
28,45,195,Cinza
28,45,210,Bege
28,45,225,Bege
28,45,240,Bege
28,45,255,Bege
28,60,0,Preto
28,60,15,Preto
28,60,30,Preto
28,60,45,Marrom
28,60,60,Marrom
28,60,75,Marrom
28,60,90,Marrom
28,60,105,Marrom
28,60,120,Amarelo
28,60,135,Amarelo
28,60,150,Amarelo
28,60,165,Amarelo
28,60,180,Amarelo
28,60,195,Bege
28,60,210,Bege
28,60,225,Bege
28,60,240,Bege
28,60,255,Bege
28,75,0,Preto
28,75,15,Preto
28,75,30,Preto
28,75,45,Marrom
28,75,60,Marrom
28,75,75,Marrom
28,75,90,Marrom
28,75,105,Marrom
28,75,120,Amarelo
28,75,135,Amarelo
28,75,150,Amarelo
28,75,165,Amarelo
28,75,180,Amarelo
28,75,195,Bege
28,75,210,Bege
28,75,225,Bege
28,75,240,Bege
28,75,255,Bege
28,90,0,Preto
28,90,15,Preto
28,90,30,Preto
28,90,45,Marrom
28,90,60,Marrom
28,90,75,Marrom
28,90,90,Marrom
28,90,105,Marrom
28,90,120,Amarelo
28,90,135,Amarelo
28,90,150,Amarelo
28,90,165,Amarelo
28,90,180,Amarelo
28,90,195,Bege
28,90,210,Bege
28,90,225,Bege
28,90,240,Bege
28,90,255,Bege
28,105,0,Preto
28,105,15,Preto
28,105,30,Preto
28,105,45,Marrom
28,105,60,Marrom
28,105,75,Marrom
28,105,90,Marrom
28,105,105,Marrom
28,105,120,Amarelo
28,105,135,Amarelo
28,105,150,Amarelo
28,105,165,Amarelo
28,105,180,Amarelo
28,105,195,Bege
28,105,210,Bege
28,105,225,Bege
28,105,240,Bege
28,105,255,Bege
28,120,0,Preto
28,120,15,Preto
28,120,30,Preto
28,120,45,Marrom
28,120,60,Marrom
28,120,75,Marrom
28,120,90,Marrom
28,120,105,Marrom
28,120,120,Amarelo
28,120,135,Amarelo
28,120,150,Amarelo
28,120,165,Amarelo
28,120,180,Amarelo
28,120,195,Amarelo
28,120,210,Amarelo
28,120,225,Amarelo
28,120,240,Amarelo
28,120,255,Amarelo
28,135,0,Preto
28,135,15,Preto
28,135,30,Preto
28,135,45,Marrom
28,135,60,Marrom
28,135,75,Marrom
28,135,90,Marrom
28,135,105,Marrom
28,135,120,Amarelo
28,135,135,Amarelo
28,135,150,Amarelo
28,135,165,Amarelo
28,135,180,Amarelo
28,135,195,Amarelo
28,135,210,Amarelo
28,135,225,Amarelo
28,135,240,Amarelo
28,135,255,Amarelo
28,150,0,Preto
28,150,15,Preto
28,150,30,Preto
28,150,45,Marrom
28,150,60,Marrom
28,150,75,Marrom
28,150,90,Marrom
28,150,105,Marrom
28,150,120,Amarelo
28,150,135,Amarelo
28,150,150,Amarelo
28,150,165,Amarelo
28,150,180,Amarelo
28,150,195,Amarelo
28,150,210,Amarelo
28,150,225,Amarelo
28,150,240,Amarelo
28,150,255,Amarelo
28,165,0,Preto
28,165,15,Preto
28,165,30,Preto
28,165,45,Marrom
28,165,60,Marrom
28,165,75,Marrom
28,165,90,Marrom
28,165,105,Marrom
28,165,120,Amarelo
28,165,135,Amarelo
28,165,150,Amarelo
28,165,165,Amarelo
28,165,180,Amarelo
28,165,195,Amarelo
28,165,210,Amarelo
28,165,225,Amarelo
28,165,240,Amarelo
28,165,255,Amarelo
28,180,0,Preto
28,180,15,Preto
28,180,30,Preto
28,180,45,Marrom
28,180,60,Marrom
28,180,75,Marrom
28,180,90,Marrom
28,180,105,Marrom
28,180,120,Amarelo
28,180,135,Amarelo
28,180,150,Amarelo
28,180,165,Amarelo
28,180,180,Amarelo
28,180,195,Amarelo
28,180,210,Amarelo
28,180,225,Amarelo
28,180,240,Amarelo
28,180,255,Amarelo
28,195,0,Preto
28,195,15,Preto
28,195,30,Preto
28,195,45,Marrom
28,195,60,Marrom
28,195,75,Marrom
28,195,90,Marrom
28,195,105,Marrom
28,195,120,Amarelo
28,195,135,Amarelo
28,195,150,Amarelo
28,195,165,Amarelo
28,195,180,Amarelo
28,195,195,Amarelo
28,195,210,Amarelo
28,195,225,Amarelo
28,195,240,Amarelo
28,195,255,Amarelo
28,210,0,Preto
28,210,15,Preto
28,210,30,Preto
28,210,45,Marrom
28,210,60,Marrom
28,210,75,Marrom
28,210,90,Marrom
28,210,105,Marrom
28,210,120,Amarelo
28,210,135,Amarelo
28,210,150,Amarelo
28,210,165,Amarelo
28,210,180,Amarelo
